sql_id,num_tables_used,num_kpis,primary_table,kpi_family,execution_count,frequency_bucket,analyst,dominant_hour,dominant_day_of_week
S001052,1,3,support_tickets,support_sla,1,ad-hoc,analyst_06,12,Thursday
S001265,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_09,14,Thursday
S001417,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_07,17,Thursday
S000672,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,8,Friday
S000364,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,8,Friday
S000542,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,9,Friday
S000176,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,10,Friday
S001192,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_11,9,Saturday
S000673,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,10,Saturday
S000987,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_06,12,Saturday
S000177,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,8,Sunday
S000365,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_05,8,Monday
S000728,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_05,9,Monday
S000543,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,9,Monday
S001241,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_06,10,Monday
S001296,1,2,crm_deals,deals_pipeline,1,ad-hoc,analyst_07,10,Monday
S000674,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,10,Monday
S000797,1,3,support_tickets,support_sla,1,ad-hoc,analyst_07,10,Monday
S000762,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_06,11,Monday
S000834,2,2,raw_ticket_sales,marketing_last_touch,1,ad-hoc,analyst_08,11,Monday
S000178,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,11,Monday
S001462,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_01,12,Monday
S001276,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_02,13,Monday
S001343,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_08,14,Monday
S001143,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,14,Monday
S001311,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,16,Monday
S001100,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_10,17,Monday
S000179,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,8,Tuesday
S000675,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,9,Tuesday
S001425,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_08,10,Tuesday
S001294,1,3,support_tickets,support_sla,1,ad-hoc,analyst_06,14,Tuesday
S000180,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,8,Wednesday
S000676,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,9,Wednesday
S000366,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,9,Wednesday
S001310,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_06,9,Thursday
S000544,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,10,Thursday
S000181,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,10,Thursday
S001398,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_06,12,Thursday
S001101,1,2,crm_deals,deals_pipeline,1,ad-hoc,analyst_12,13,Thursday
S000182,3,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,8,Friday
S000545,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,10,Friday
S001230,2,2,raw_ticket_sales,rfm_segmentation,1,ad-hoc,analyst_05,18,Saturday
S001136,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_10,20,Saturday
S000367,3,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,8,Monday
S000980,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_08,9,Monday
S000798,1,3,support_tickets,support_sla,1,ad-hoc,analyst_07,10,Monday
S000835,3,2,raw_ticket_sales,marketing_last_touch,1,ad-hoc,analyst_08,10,Monday
S000763,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_07,10,Monday
S000183,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,11,Monday
S001167,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_08,11,Monday
S000729,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_04,14,Monday
S000944,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_08,16,Monday
S000945,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_08,16,Monday
S000946,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_08,16,Monday
S000368,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_03,9,Tuesday
S000677,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_03,9,Tuesday
S000546,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,10,Tuesday
S001395,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_05,11,Tuesday
S000184,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,11,Tuesday
S000369,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,9,Wednesday
S000547,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,11,Wednesday
S000678,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_02,11,Wednesday
S000370,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,8,Thursday
S000185,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,8,Thursday
S000679,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,10,Thursday
S000997,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_08,10,Thursday
S001379,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_01,12,Thursday
S001208,1,3,support_tickets,support_sla,1,ad-hoc,analyst_05,15,Thursday
S000371,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,10,Friday
S000186,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,11,Friday
S000869,1,3,support_tickets,support_sla,1,ad-hoc,analyst_09,11,Friday
S000680,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_01,11,Friday
S000978,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_08,12,Friday
S000879,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_01,12,Friday
S001430,2,2,raw_ticket_sales,rfm_segmentation,1,ad-hoc,analyst_10,17,Friday
S000681,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,9,Saturday
S000372,3,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,9,Saturday
S001314,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_07,19,Saturday
S000682,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,8,Monday
S001166,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_03,10,Monday
S000187,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,10,Monday
S000836,2,2,raw_ticket_sales,marketing_last_touch,1,ad-hoc,analyst_08,10,Monday
S001494,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_08,11,Monday
S000799,1,3,support_tickets,support_sla,1,ad-hoc,analyst_07,11,Monday
S000373,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,11,Monday
S001264,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_11,13,Monday
S000764,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_07,14,Monday
S001163,2,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_08,20,Monday
S000188,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_04,10,Tuesday
S000548,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,10,Tuesday
S000374,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,11,Tuesday
S000683,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,11,Tuesday
S001360,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_05,12,Tuesday
S001050,1,2,crm_deals,deals_pipeline,1,ad-hoc,analyst_01,13,Tuesday
S001446,2,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_06,17,Tuesday
S000189,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_06,8,Wednesday
S001226,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_10,9,Wednesday
S000375,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,11,Wednesday
S000549,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,11,Wednesday
S000684,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_08,8,Thursday
S000376,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,10,Thursday
S000550,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,11,Thursday
S000960,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_03,15,Thursday
S000961,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_03,15,Thursday
S000190,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,8,Friday
S000551,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,10,Friday
S000685,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,10,Friday
S001312,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_02,18,Friday
S000191,3,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,8,Sunday
S001358,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_05,18,Sunday
S000192,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,8,Monday
S000765,3,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_06,9,Monday
S001347,2,2,raw_ticket_sales,marketing_last_touch,1,ad-hoc,analyst_03,13,Monday
S000730,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_04,14,Monday
S000985,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_07,15,Monday
S000552,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,9,Tuesday
S000950,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_07,10,Tuesday
S000952,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_07,11,Tuesday
S001414,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_05,11,Tuesday
S000951,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_07,11,Tuesday
S001199,1,2,crm_deals,deals_pipeline,1,ad-hoc,analyst_02,18,Tuesday
S001426,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_09,19,Tuesday
S000193,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,8,Wednesday
S000553,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,8,Wednesday
S000377,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,8,Wednesday
S001443,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_08,10,Thursday
S000378,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,11,Thursday
S000554,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_05,11,Thursday
S001141,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_03,11,Thursday
S000686,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,11,Thursday
S001493,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_06,14,Thursday
S001327,2,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_12,16,Thursday
S000555,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,11,Friday
S000687,2,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,11,Friday
S000194,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,11,Friday
S001370,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_09,17,Friday
S000195,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,9,Monday
S001097,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_10,9,Monday
S001161,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_09,10,Monday
S000999,1,2,crm_deals,deals_pipeline,1,ad-hoc,analyst_09,10,Monday
S001008,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_12,10,Monday
S001043,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_07,10,Monday
S000800,1,3,support_tickets,support_sla,1,ad-hoc,analyst_07,10,Monday
S000379,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,10,Monday
S000766,3,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_06,10,Monday
S000731,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_05,11,Monday
S000981,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_02,11,Monday
S001382,1,3,support_tickets,support_sla,1,ad-hoc,analyst_02,12,Monday
S001086,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_09,13,Monday
S001099,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,14,Monday
S001058,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_05,17,Monday
S001065,1,3,support_tickets,support_sla,1,ad-hoc,analyst_02,18,Monday
S001473,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_07,9,Tuesday
S000196,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,10,Tuesday
S000977,2,2,raw_ticket_sales,rfm_segmentation,1,ad-hoc,analyst_11,11,Tuesday
S000688,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,11,Tuesday
S001302,2,2,raw_ticket_sales,marketing_last_touch,1,ad-hoc,analyst_07,18,Tuesday
S001037,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_12,19,Tuesday
S000689,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,8,Wednesday
S000556,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_09,9,Wednesday
S000197,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,10,Wednesday
S000198,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,10,Thursday
S000557,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,11,Thursday
S000690,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,9,Friday
S000380,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,11,Friday
S000558,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,11,Friday
S001179,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_09,14,Friday
S000990,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_08,16,Friday
S000691,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,10,Sunday
S001475,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_06,12,Sunday
S000767,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_06,9,Monday
S000982,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_12,9,Monday
S001250,1,2,crm_deals,deals_pipeline,1,ad-hoc,analyst_07,10,Monday
S000381,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_09,10,Monday
S001031,1,2,crm_deals,deals_pipeline,1,ad-hoc,analyst_09,11,Monday
S000837,2,2,raw_ticket_sales,marketing_last_touch,1,ad-hoc,analyst_08,11,Monday
S001038,2,2,raw_ticket_sales,rfm_segmentation,1,ad-hoc,analyst_07,11,Monday
S000732,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_05,11,Monday
S000559,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,11,Monday
S001170,1,3,support_tickets,support_sla,1,ad-hoc,analyst_07,12,Monday
S001259,2,2,raw_ticket_sales,rfm_segmentation,1,ad-hoc,analyst_07,13,Monday
S000801,1,3,support_tickets,support_sla,1,ad-hoc,analyst_07,13,Monday
S001218,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_05,13,Monday
S001335,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_02,15,Monday
S001119,1,3,support_tickets,support_sla,1,ad-hoc,analyst_11,19,Monday
S000199,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,9,Tuesday
S000382,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,11,Tuesday
S000560,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_01,11,Tuesday
S001172,1,2,crm_deals,deals_pipeline,1,ad-hoc,analyst_06,14,Tuesday
S001131,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_08,14,Tuesday
S001306,2,3,support_tickets,support_sla,1,ad-hoc,analyst_10,15,Tuesday
S001269,2,2,raw_ticket_sales,rfm_segmentation,1,ad-hoc,analyst_09,16,Tuesday
S001130,4,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_08,16,Tuesday
S000692,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,8,Wednesday
S000200,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,8,Wednesday
S000976,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_06,18,Wednesday
S000201,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,9,Thursday
S000561,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,9,Thursday
S000383,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,10,Thursday
S001174,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_07,10,Thursday
S001466,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_05,11,Thursday
S001450,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_02,13,Thursday
S001074,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_03,16,Thursday
S000940,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_02,18,Thursday
S000941,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_02,18,Thursday
S000943,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_02,18,Thursday
S000942,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_02,19,Thursday
S000202,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,10,Friday
S000384,3,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,10,Friday
S001203,1,3,support_tickets,support_sla,1,ad-hoc,analyst_09,11,Friday
S001087,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_07,16,Friday
S001235,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_03,16,Friday
S000203,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_08,9,Monday
S001162,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_11,10,Monday
S001404,3,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_10,10,Monday
S001316,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_10,10,Monday
S000768,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_06,10,Monday
S000562,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,11,Monday
S000693,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,11,Monday
S000838,2,2,raw_ticket_sales,marketing_last_touch,1,ad-hoc,analyst_06,11,Monday
S001439,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_09,11,Monday
S000870,1,3,support_tickets,support_sla,1,ad-hoc,analyst_07,11,Monday
S000850,2,2,raw_ticket_sales,rfm_segmentation,1,ad-hoc,analyst_09,11,Monday
S000860,1,2,crm_deals,deals_pipeline,1,ad-hoc,analyst_10,13,Monday
S001290,4,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_06,14,Monday
S000802,2,3,support_tickets,support_sla,1,ad-hoc,analyst_07,14,Monday
S000880,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_06,15,Monday
S001059,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_09,17,Monday
S001152,1,2,crm_deals,deals_pipeline,1,ad-hoc,analyst_11,18,Monday
S000204,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,8,Tuesday
S000563,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,9,Tuesday
S001308,2,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_07,10,Tuesday
S001456,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_10,14,Tuesday
S000564,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,9,Wednesday
S000205,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,10,Wednesday
S000385,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,10,Wednesday
S000972,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_05,14,Wednesday
S000973,2,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_05,14,Wednesday
S001225,2,2,raw_ticket_sales,rfm_segmentation,1,ad-hoc,analyst_11,19,Wednesday
S000565,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,8,Thursday
S000386,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,9,Thursday
S000694,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_02,9,Thursday
S000206,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,9,Thursday
S001406,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_12,16,Thursday
S000566,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,8,Friday
S000695,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,9,Friday
S001263,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_09,10,Friday
S001183,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_12,11,Friday
S000962,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_07,11,Friday
S000963,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_07,12,Friday
S000964,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_07,13,Friday
S001068,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_03,14,Friday
S001419,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_03,15,Friday
S001154,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_06,17,Friday
S001221,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_06,17,Friday
S000567,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,8,Saturday
S001470,2,2,raw_ticket_sales,rfm_segmentation,1,ad-hoc,analyst_10,12,Sunday
S000387,3,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,9,Monday
S000839,3,2,raw_ticket_sales,marketing_last_touch,1,ad-hoc,analyst_01,11,Monday
S000207,3,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_07,11,Monday
S000733,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_06,11,Monday
S000568,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,11,Monday
S001433,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_11,12,Monday
S001193,1,3,support_tickets,support_sla,1,ad-hoc,analyst_01,13,Monday
S000208,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,9,Tuesday
S000569,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,10,Tuesday
S000696,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,9,Wednesday
S001232,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_09,10,Wednesday
S001354,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_08,15,Wednesday
S000388,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,8,Thursday
S001053,2,2,raw_ticket_sales,marketing_last_touch,1,ad-hoc,analyst_01,12,Thursday
S001150,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_04,13,Thursday
S001001,4,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_12,13,Thursday
S001253,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_06,14,Thursday
S001485,1,3,raw_ticket_sales,refund_spike,1,ad-hoc,analyst_12,15,Thursday
S000697,1,3,raw_digital_events,campaign_funnel,1,ad-hoc,analyst_04,8,Friday
S000570,4,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,8,Friday
S000389,3,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,8,Friday
S001002,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_11,16,Friday
S000571,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,9,Saturday
S000209,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,8,Monday
S000572,3,3,raw_ticket_sales,attendance_rate,1,ad-hoc,analyst_03,9,Monday
S001415,1,3,support_tickets,support_sla,1,ad-hoc,analyst_12,11,Monday
S000390,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_02,11,Monday
S001009,2,3,raw_ticket_sales,ticket_revenue_daily,1,ad-hoc,analyst_09,12,Monday
S001062,2,3,analytics.vw_ticket_sales_enriched,ticket_revenue_daily,1,ad-hoc,analyst_01,12,Monday
S000803,1,3,support_tickets,support_sla,1,ad-hoc,analyst_07,13,Monday
S000769,2,3,raw_ticket_sales,attach_rate,1,ad-hoc,analyst_06,13,Monday
